entry_time,exit_time,status,pnl,score,type
2023-02-09 08:00:00,2023-02-09 09:20:00,loss,-400.07698661358836,5,long
2023-02-09 10:30:00,2023-02-09 11:15:00,loss,-396.8763707206797,5,long
2023-02-09 12:25:00,2023-02-09 12:30:00,loss,-393.7013597549142,5,long
2023-02-09 13:00:00,2023-02-09 13:15:00,loss,-390.55174887687485,5,short
2023-02-09 13:20:00,2023-02-09 13:35:00,loss,-387.42733488585986,5,short
2023-02-09 14:35:00,2023-02-09 15:25:00,win,960.8197905169325,5,short
2023-02-09 16:10:00,2023-02-09 17:45:00,win,1470.0542794909063,6,short
2023-02-09 17:55:00,2023-02-09 20:30:00,win,1009.4372719170892,5,short
2023-02-14 09:00:00,2023-02-14 09:10:00,loss,-411.85040694217236,5,long
2023-02-14 09:10:00,2023-02-14 11:10:00,loss,-408.555603686635,5,long
2023-02-14 11:10:00,2023-02-14 12:25:00,loss,-405.2871588571419,5,short
2023-02-14 13:35:00,2023-02-14 14:15:00,loss,-402.0448615862848,5,long
2023-02-14 14:50:00,2023-02-14 15:00:00,loss,-398.8285026935945,5,short
2023-02-14 15:45:00,2023-02-19 23:00:00,win,989.0946866801146,5,short
2023-02-22 08:45:00,2023-02-22 09:50:00,loss,-605.32594824823,6,short
2023-02-22 09:50:00,2023-02-22 11:05:00,loss,-398.70802457950083,5,short
2023-02-22 12:15:00,2023-02-22 13:05:00,loss,-395.51836038286484,5,long
2023-02-22 13:10:00,2023-02-22 15:10:00,win,980.8855337495048,5,short
2023-02-22 15:10:00,2023-02-22 15:20:00,loss,-600.301946654697,6,short
2023-02-22 15:30:00,2023-02-22 19:10:00,win,988.4972054914011,5,short
2023-02-28 08:00:00,2023-02-28 08:15:00,win,1512.4007244018435,6,short
2023-02-28 08:20:00,2023-02-28 08:50:00,loss,-778.8863730669494,7,short
2023-02-28 09:35:00,2023-02-28 13:45:00,loss,-409.17497465117077,5,short
2023-02-28 14:10:00,2023-02-28 14:45:00,win,1014.7539371349036,5,long
2023-02-28 15:45:00,2023-03-01 05:15:00,win,1552.5735238164023,6,long
2023-03-01 08:35:00,2023-03-01 09:15:00,loss,-426.4401945415719,5,long
2023-03-01 10:00:00,2023-03-01 10:55:00,loss,-423.0286729852393,5,short
2023-03-01 11:00:00,2023-03-01 12:55:00,win,1573.6666635050904,6,long
2023-03-01 12:55:00,2023-03-01 13:05:00,loss,-432.23377690939816,5,long
2023-03-01 13:20:00,2023-03-01 13:30:00,loss,-428.77590669412297,5,long
2023-03-01 14:05:00,2023-03-01 15:05:00,loss,-425.34569944057,5,long
2023-03-01 15:40:00,2023-03-01 16:20:00,loss,-421.9429338450454,5,long
2023-03-01 16:50:00,2023-03-01 17:20:00,loss,-627.8510855614276,6,long
2023-03-02 08:00:00,2023-03-02 08:40:00,loss,-620.3168725346904,6,short
2023-03-02 09:20:00,2023-03-02 11:25:00,loss,-408.58204670951613,5,short
2023-03-02 11:25:00,2023-03-02 12:30:00,loss,-405.3133903358399,5,long
2023-03-02 13:05:00,2023-03-02 13:25:00,loss,-402.0708832131533,5,short
2023-03-02 13:30:00,2023-03-02 14:00:00,loss,-598.281474221172,6,short
2023-03-02 14:00:00,2023-03-03 01:05:00,win,985.1701608841967,5,long
2023-03-07 08:00:00,2023-03-07 08:10:00,loss,-401.9494256407522,5,long
2023-03-07 09:00:00,2023-03-07 11:40:00,win,996.8345755890655,5,short
2023-03-07 11:40:00,2023-03-07 13:05:00,win,1016.7712671008468,5,short
2023-03-07 13:50:00,2023-03-07 15:00:00,win,1037.1066924428637,5,short
2023-03-07 16:30:00,2023-03-07 17:20:00,loss,-423.13953051668847,5,short
2023-03-07 17:25:00,2023-03-07 18:50:00,win,1049.3860356813873,5,short
2023-03-07 18:50:00,2023-03-07 19:15:00,loss,-642.224253837009,6,short
2023-03-09 08:00:00,2023-03-09 08:05:00,loss,-423.01170852730996,5,short
2023-03-09 08:10:00,2023-03-09 08:25:00,loss,-419.62761485909147,5,short
2023-03-09 11:55:00,2023-03-09 13:20:00,win,1040.6764848505468,5,short
2023-03-09 13:30:00,2023-03-09 14:00:00,win,1592.2350218213367,6,long
2023-03-09 14:10:00,2023-03-09 14:40:00,win,1093.3347149839847,5,long
2023-03-09 15:20:00,2023-03-09 16:05:00,loss,-669.1208455701985,6,long
2023-03-09 17:30:00,2023-03-09 18:40:00,win,1652.7284885583904,6,long
2023-03-09 18:50:00,2023-03-09 19:25:00,loss,-453.94942485737124,5,long
2023-03-16 08:00:00,2023-03-16 11:10:00,win,2110.8648255867765,7,long
2023-03-16 11:10:00,2023-03-16 12:20:00,win,1752.0178052370243,6,long
2023-03-16 12:25:00,2023-03-16 12:30:00,loss,-902.2891696970676,7,long
2023-03-16 12:30:00,2023-03-16 13:35:00,loss,-888.7548321516115,7,long
2023-03-16 14:15:00,2023-03-16 14:50:00,loss,-466.89253849031326,5,long
2023-03-16 17:10:00,2023-03-16 17:45:00,loss,-694.7360972735861,6,long
2023-03-16 17:50:00,2023-03-17 02:40:00,win,1143.998773510505,5,long
2023-03-21 09:40:00,2023-03-21 10:10:00,loss,-700.127249388429,6,long
2023-03-21 10:50:00,2023-03-21 12:05:00,loss,-461.15048159717867,5,long
2023-03-21 13:00:00,2023-03-21 13:45:00,win,1715.4797915415045,6,short
2023-03-21 14:25:00,2023-03-21 17:25:00,win,1177.9627901918332,5,short
2023-03-21 17:35:00,2023-03-21 23:25:00,loss,-480.6088183982679,5,short
2023-03-23 09:50:00,2023-03-23 12:30:00,loss,-476.7639478510818,5,long
2023-03-23 13:15:00,2023-03-23 15:20:00,win,1182.374590670683,5,long
2023-03-23 15:30:00,2023-03-23 15:50:00,loss,-723.6132494904579,6,long
2023-03-23 15:50:00,2023-03-23 16:25:00,win,1191.5498174942873,5,long
2023-03-23 17:05:00,2023-03-23 18:05:00,win,1823.071220766259,6,long
2023-03-23 18:15:00,2023-03-23 18:55:00,loss,-938.8816786946236,7,long
2023-03-28 08:25:00,2023-03-28 10:05:00,loss,-493.22584187424224,5,short
2023-03-28 10:55:00,2023-03-28 12:20:00,win,1223.2000878481208,5,long
2023-03-28 12:50:00,2023-03-28 13:00:00,loss,-748.5984537630499,6,long
2023-03-28 13:00:00,2023-03-28 14:15:00,loss,-924.5190903973667,7,long
2023-03-28 14:30:00,2023-03-28 17:50:00,win,1214.2017387218748,5,long
2023-03-28 17:50:00,2023-03-28 18:30:00,loss,-743.0914640977874,6,long
2023-03-28 18:30:00,2023-03-29 00:30:00,loss,-489.4495776857427,5,long
2023-03-29 08:00:00,2023-03-29 08:15:00,loss,-485.53398106425675,5,short
2023-03-29 09:15:00,2023-03-29 11:25:00,loss,-481.6497092157427,5,long
2023-03-29 12:05:00,2023-03-29 12:10:00,loss,-477.79651154201673,5,long
2023-03-29 12:35:00,2023-03-29 12:40:00,loss,-473.9741394496806,5,long
2023-03-29 12:50:00,2023-03-29 13:45:00,loss,-470.18234633408315,5,short
2023-03-29 14:00:00,2023-03-29 15:55:00,loss,-466.42088756341053,5,long
2023-03-29 17:00:00,2023-03-29 19:30:00,loss,-462.68952046290315,5,long
2023-03-30 08:00:00,2023-03-30 08:10:00,loss,-458.9880042992,5,long
2023-03-30 08:35:00,2023-03-30 12:25:00,win,1138.2902506620158,5,long
2023-03-30 12:25:00,2023-03-30 12:35:00,loss,-464.42242227010246,5,long
2023-03-30 12:35:00,2023-03-30 12:40:00,loss,-691.0605643379124,6,long
2023-03-30 14:20:00,2023-03-30 16:05:00,win,1137.946395943096,5,long
2023-03-30 17:00:00,2023-03-30 17:25:00,loss,-870.5289928964683,7,long
2023-03-30 17:25:00,2023-03-31 07:30:00,loss,-685.976846402417,6,long
2023-04-04 08:00:00,2023-04-04 08:40:00,loss,-677.7451242455879,6,long
2023-04-04 09:05:00,2023-04-04 11:00:00,loss,-446.4081218364273,5,long
2023-04-04 12:00:00,2023-04-04 13:25:00,win,1660.6382132315096,6,long
2023-04-04 13:25:00,2023-04-04 14:00:00,win,1710.4573596284547,6,long
2023-04-04 15:55:00,2023-04-05 12:30:00,win,1174.514053611539,5,long
2023-04-05 12:40:00,2023-04-05 13:25:00,loss,-718.8026008102618,6,long
2023-04-05 14:00:00,2023-04-05 14:10:00,loss,-473.45131306702586,5,long
2023-04-05 15:45:00,2023-04-10 00:00:00,loss,-469.6637025624896,5,long
2023-04-11 08:00:00,2023-04-11 08:20:00,win,1747.1489735324612,6,long
2023-04-11 08:20:00,2023-04-11 09:10:00,loss,-719.8253770953739,6,long
2023-04-11 09:10:00,2023-04-11 10:10:00,loss,-474.1249817134864,5,long
2023-04-11 10:45:00,2023-04-11 11:05:00,loss,-470.33198185977847,5,long
2023-04-11 12:40:00,2023-04-11 13:50:00,loss,-466.56932600490023,5,short
2023-04-11 13:50:00,2023-04-13 00:00:00,win,1157.0919284921526,5,long
2023-04-13 08:00:00,2023-04-13 12:30:00,win,1770.3506505929934,6,long
2023-04-13 12:30:00,2023-04-13 12:40:00,win,2279.326462638479,7,long
2023-04-13 13:40:00,2023-04-13 14:40:00,loss,-504.49092373065,5,long
2023-04-13 15:35:00,2023-04-13 16:00:00,loss,-750.6824945112072,6,long
2023-04-13 16:55:00,2023-04-13 18:55:00,loss,-741.6743045770726,6,long
2023-04-19 10:00:00,2023-04-19 12:30:00,loss,-732.7742129221479,6,short
2023-04-19 15:35:00,2023-04-19 16:35:00,loss,-482.6539482447214,5,short
2023-04-19 16:45:00,2023-04-20 01:05:00,loss,-478.79271665876365,5,long
2023-04-20 08:40:00,2023-04-20 09:05:00,loss,-474.9623749254936,5,long
2023-04-20 09:45:00,2023-04-20 10:30:00,win,1177.9066898152241,5,long
2023-04-20 10:30:00,2023-04-20 11:40:00,loss,-720.878894166917,6,long
2023-04-20 12:00:00,2023-04-20 12:05:00,loss,-474.81889829127607,5,long
2023-04-20 12:40:00,2023-04-20 14:55:00,loss,-706.5305206574187,6,long
2023-04-20 16:05:00,2023-04-21 01:30:00,loss,-465.3681029396865,5,long
2023-04-25 08:00:00,2023-04-25 10:55:00,win,1154.1128952904226,5,short
2023-04-25 11:10:00,2023-04-25 12:30:00,loss,-470.8780612784924,5,short
2023-04-25 13:35:00,2023-04-25 15:55:00,loss,-467.11103678826447,5,short
2023-04-25 15:55:00,2023-04-25 17:45:00,win,1158.435371234896,5,long
2023-04-26 08:00:00,2023-04-26 11:40:00,loss,-472.64163146383754,5,long
2023-04-26 12:25:00,2023-04-26 12:30:00,loss,-468.86049841212684,5,long
2023-04-26 12:30:00,2023-04-26 13:25:00,win,1744.1610540931117,6,long
2023-04-26 13:35:00,2023-04-26 14:00:00,loss,-898.2429428579526,7,long
2023-04-26 14:20:00,2023-04-26 15:00:00,loss,-471.87695931471103,5,long
2023-04-26 15:30:00,2023-04-26 16:15:00,win,1170.2548591004836,5,short
2023-04-26 16:50:00,2023-04-26 18:55:00,loss,-477.46398251299723,5,short
2023-05-10 08:00:00,2023-05-10 08:15:00,loss,-473.6442706528932,5,long
2023-05-10 10:00:00,2023-05-10 11:50:00,loss,-469.85511648767016,5,long
2023-05-10 13:05:00,2023-05-10 13:30:00,loss,-699.1444133336531,6,long
2023-05-10 13:45:00,2023-05-10 14:30:00,loss,-460.50312024909954,5,long
2023-05-10 17:00:00,2023-05-12 00:00:00,loss,-456.81909528710673,5,long
2023-05-16 09:15:00,2023-05-16 11:55:00,win,1132.9113563120247,5,short
2023-05-16 11:55:00,2023-05-16 12:30:00,loss,-693.341750062959,6,short
2023-05-16 12:30:00,2023-05-16 12:35:00,loss,-685.0216490622036,6,short
2023-05-16 13:05:00,2023-05-16 14:05:00,loss,-451.2009261823048,5,long
2023-05-16 14:05:00,2023-05-16 15:45:00,win,1118.9782969321159,5,short
2023-05-16 15:50:00,2023-05-16 16:55:00,win,1712.036794306137,6,short
2023-05-16 17:15:00,2023-05-17 00:10:00,loss,-705.3591592541285,6,short
2023-05-17 08:00:00,2023-05-17 09:00:00,win,1742.2371233576973,6,short
2023-05-17 09:00:00,2023-05-17 10:20:00,loss,-897.2521185292142,7,short
2023-05-17 11:20:00,2023-05-17 11:40:00,loss,-471.3564462673472,5,short
2023-05-17 12:10:00,2023-05-17 12:20:00,win,1168.963986743021,5,short
2023-05-17 12:20:00,2023-05-17 12:25:00,loss,-715.405959886729,6,short
2023-05-17 12:25:00,2023-05-17 13:05:00,loss,-883.5263604601101,7,short
2023-05-17 13:10:00,2023-05-17 13:50:00,win,1740.5469301064168,6,short
2023-05-17 13:50:00,2023-05-17 14:15:00,loss,-896.3816690048047,7,short
2023-05-17 15:00:00,2023-05-17 18:55:00,loss,-470.8991701171908,5,short
2023-05-18 08:00:00,2023-05-18 08:40:00,loss,-700.6979651343797,6,short
2023-05-18 08:40:00,2023-05-18 09:35:00,loss,-692.2895895527673,6,short
2023-05-18 10:40:00,2023-05-18 12:15:00,win,1139.9701907968902,5,short
2023-05-18 12:15:00,2023-05-18 12:30:00,loss,-872.0771959596209,7,short
2023-05-18 12:40:00,2023-05-18 13:10:00,win,2147.4900950505667,7,short
2023-05-18 14:05:00,2023-05-19 06:05:00,loss,-475.31114103785876,5,short
2023-05-23 08:00:00,2023-05-23 08:15:00,loss,-884.0787223304173,7,short
2023-05-23 08:15:00,2023-05-23 08:25:00,loss,-696.6540331963688,6,short
2023-05-23 09:35:00,2023-05-23 10:10:00,win,1147.156974663354,5,short
2023-05-23 10:10:00,2023-05-23 10:30:00,loss,-877.5750856174658,7,short
2023-05-23 10:30:00,2023-05-23 10:50:00,loss,-691.5291674665631,6,short
2023-05-23 12:30:00,2023-05-23 13:00:00,loss,-455.4872116379763,5,short
2023-05-23 13:00:00,2023-05-23 13:15:00,win,1129.608284862181,5,long
2023-05-23 13:45:00,2023-05-23 18:10:00,win,1728.3006758391368,6,long
2023-05-23 18:10:00,2023-05-24 01:15:00,loss,-474.70658563048295,5,long
2023-05-24 08:20:00,2023-05-24 11:35:00,win,1177.2723323635976,5,long
2023-05-24 11:40:00,2023-05-24 12:55:00,loss,-480.32711160434786,5,long
2023-05-24 13:00:00,2023-05-24 13:30:00,win,1191.2112367787827,5,short
2023-05-24 13:45:00,2023-05-24 15:45:00,win,1822.5531922715372,6,short
2023-05-24 16:40:00,2023-05-24 17:20:00,loss,-750.8919152158735,6,short
2023-05-24 17:55:00,2023-05-24 18:10:00,loss,-494.58747482218865,5,short
2023-05-24 18:55:00,2023-05-25 08:25:00,loss,-735.9461625354166,6,short
2023-05-25 09:50:00,2023-05-25 12:30:00,win,1211.8580143083195,5,short
2023-05-25 13:10:00,2023-05-25 13:20:00,loss,-927.0713809458643,7,short
2023-05-25 13:25:00,2023-05-25 19:35:00,win,1217.5537469755686,5,short
2023-05-30 09:00:00,2023-05-30 09:10:00,loss,-745.1428931490478,6,long
2023-05-30 09:30:00,2023-05-30 10:00:00,win,1840.5029460781486,6,long
2023-05-30 10:25:00,2023-05-30 11:55:00,win,1263.8120229736621,5,long
2023-05-30 12:10:00,2023-05-30 12:25:00,loss,-515.6353053732541,5,long
2023-05-30 12:25:00,2023-05-30 12:35:00,loss,-511.5102229302681,5,long
2023-05-30 14:30:00,2023-05-31 01:45:00,loss,-507.41814114682603,5,long
2023-05-31 08:00:00,2023-05-31 08:20:00,loss,-755.038194026477,6,short
2023-05-31 08:30:00,2023-05-31 09:30:00,loss,-497.3184904654396,5,short
2023-05-31 10:20:00,2023-05-31 10:35:00,loss,-493.3399425417161,5,short
2023-05-31 10:50:00,2023-05-31 11:05:00,loss,-489.39322300138235,5,short
2023-05-31 11:30:00,2023-05-31 13:10:00,win,1213.6951930434284,5,long
2023-05-31 13:10:00,2023-05-31 13:40:00,win,1237.9690969042967,5,long
2023-05-31 17:25:00,2023-05-31 17:35:00,loss,-505.0913915369531,5,short
2023-05-31 17:50:00,2023-05-31 18:45:00,loss,-501.0506604046575,5,long
2023-07-04 08:00:00,2023-07-04 08:25:00,loss,-497.04225512142017,5,long
2023-07-04 08:35:00,2023-07-04 10:15:00,win,1232.664792701122,5,long
2023-07-04 10:20:00,2023-07-04 10:35:00,loss,-502.9272354220578,5,long
2023-07-04 10:40:00,2023-07-04 11:25:00,loss,-498.9038175386813,5,long
2023-07-04 12:05:00,2023-07-04 12:20:00,loss,-494.91258699837186,5,long
2023-07-04 13:00:00,2023-07-04 13:25:00,loss,-490.95328630238487,5,short
2023-07-04 14:05:00,2023-07-04 15:10:00,loss,-487.0256600119658,5,long
2023-07-04 16:00:00,2023-07-04 16:35:00,win,1811.7354552445124,6,short
2023-07-04 16:35:00,2023-07-04 17:55:00,loss,-497.62333837382613,5,short
2023-07-04 17:55:00,2023-07-04 22:15:00,loss,-493.6423516668355,5,long
2023-07-05 08:10:00,2023-07-05 08:20:00,loss,-489.6932128535008,5,long
2023-07-05 08:20:00,2023-07-05 10:00:00,win,1214.439167876682,5,long
2023-07-05 12:35:00,2023-07-05 13:15:00,win,1238.7279512342159,5,long
2023-07-05 13:40:00,2023-07-05 18:15:00,win,1263.5025102589002,5,short
2023-07-05 18:20:00,2023-07-06 01:00:00,loss,-515.5090241856312,5,short
2023-07-06 08:00:00,2023-07-06 10:20:00,loss,-511.38495199214617,5,short
2023-07-06 13:15:00,2023-07-06 13:35:00,loss,-507.293872376209,5,short
2023-07-06 13:45:00,2023-07-07 07:30:00,loss,-503.23552139719936,5,short
2023-07-11 08:00:00,2023-07-11 09:55:00,win,1248.0240930650543,5,long
2023-07-11 09:55:00,2023-07-11 10:25:00,loss,-763.7907449558132,6,long
2023-07-11 10:25:00,2023-07-11 10:50:00,loss,-754.6252560163434,6,long
2023-07-11 11:30:00,2023-07-11 11:45:00,loss,-497.046501962765,5,long
2023-07-11 13:45:00,2023-07-11 16:00:00,loss,-493.0701299470628,5,long
2023-07-11 16:35:00,2023-07-12 00:40:00,win,1222.813922268716,5,long
2023-07-12 08:15:00,2023-07-12 10:15:00,loss,-498.9080802856361,5,long
2023-07-12 11:30:00,2023-07-12 12:25:00,loss,-494.916815643351,5,long
2023-07-12 12:25:00,2023-07-12 12:30:00,win,1841.0905541932657,6,long
2023-07-12 13:00:00,2023-07-12 13:30:00,win,2370.4040885238296,7,long
2023-07-12 14:25:00,2023-07-13 12:30:00,win,1311.6235956498522,5,long
2023-07-13 13:00:00,2023-07-13 13:50:00,loss,-802.7136405377097,6,long
2023-07-13 13:50:00,2023-07-13 15:50:00,loss,-793.0810768512571,6,long
2023-07-13 17:00:00,2023-07-19 00:00:00,win,1305.94017321507,5,long
2023-07-19 08:00:00,2023-07-19 08:50:00,loss,-799.2353860076229,6,long
2023-07-19 09:15:00,2023-07-19 10:00:00,loss,-526.4297075836877,5,long
2023-07-19 12:00:00,2023-07-19 12:20:00,win,1958.3185122113182,6,long
2023-07-19 12:25:00,2023-07-19 12:35:00,loss,-806.827227031063,6,long
2023-07-19 12:35:00,2023-07-19 14:10:00,loss,-797.14530030669,6,long
2023-07-19 15:20:00,2023-07-19 15:40:00,loss,-525.0530378020065,5,long
2023-07-19 16:25:00,2023-07-24 00:00:00,loss,-520.8526134995906,5,long
2023-07-25 08:25:00,2023-07-25 08:30:00,loss,-516.6857925915939,5,long
2023-07-25 08:35:00,2023-07-25 10:55:00,loss,-512.5523062508611,5,long
2023-07-25 11:00:00,2023-07-25 11:10:00,win,1271.1297195021352,5,short
2023-07-25 11:30:00,2023-07-25 11:40:00,loss,-518.6209255568713,5,short
2023-07-25 11:40:00,2023-07-25 11:50:00,loss,-771.7079372286244,6,short
2023-07-25 12:30:00,2023-07-25 12:50:00,loss,-508.2982946545873,5,short
2023-07-25 13:00:00,2023-07-25 13:30:00,loss,-504.2319082973506,5,short
2023-07-25 13:50:00,2023-07-25 14:05:00,loss,-500.1980530309718,5,short
2023-07-25 14:05:00,2023-07-25 14:55:00,loss,-496.196468606724,5,short
2023-07-25 14:55:00,2023-07-28 00:00:00,loss,-492.22689685787026,5,long
2023-08-01 08:00:00,2023-08-01 08:20:00,loss,-488.2890816830072,5,short
2023-08-01 11:00:00,2023-08-01 12:00:00,win,1210.9569225738583,5,short
2023-08-01 12:05:00,2023-08-01 12:30:00,win,1235.1760610253355,5,short
2023-08-01 12:30:00,2023-08-01 13:20:00,win,1889.8193733687629,6,short
2023-08-01 13:20:00,2023-08-01 14:00:00,loss,-519.0703878852869,5,short
2023-08-01 14:05:00,2023-08-01 22:00:00,loss,-514.9178247822047,5,short
2023-08-02 09:15:00,2023-08-02 10:30:00,loss,-510.798482183947,5,short
2023-08-02 10:35:00,2023-08-02 11:00:00,win,1266.7802358161882,5,long
2023-08-02 11:05:00,2023-08-02 12:10:00,loss,-516.8463362130049,5,long
2023-08-02 12:10:00,2023-08-02 12:15:00,win,1281.7789138082521,5,short
2023-08-02 12:15:00,2023-08-02 12:40:00,win,1307.4144920844171,5,short
2023-08-02 12:40:00,2023-08-02 12:45:00,loss,-533.4251127704422,5,short
2023-08-02 12:45:00,2023-08-02 14:10:00,win,1322.8942796706963,5,short
2023-08-02 15:05:00,2023-08-02 17:25:00,loss,-539.7408661056442,5,short
2023-08-02 17:50:00,2023-08-03 01:45:00,loss,-535.422939176799,5,short
2023-08-03 08:35:00,2023-08-03 08:45:00,loss,-531.1395556633847,5,short
2023-08-03 09:45:00,2023-08-03 12:20:00,win,1317.226098045194,5,short
2023-08-03 12:20:00,2023-08-03 12:30:00,loss,-1007.6779650045734,7,short
2023-08-03 12:30:00,2023-08-03 12:35:00,loss,-992.5627955295047,7,short
2023-08-03 12:45:00,2023-08-03 13:35:00,loss,-782.1394828772496,6,short
2023-08-03 13:45:00,2023-08-03 14:00:00,loss,-515.1692060551485,5,short
2023-08-03 15:40:00,2023-08-04 12:30:00,win,1277.6196310167684,5,short
2023-08-08 08:00:00,2023-08-08 08:10:00,loss,-781.9032141822622,6,short
2023-08-08 08:10:00,2023-08-08 08:25:00,loss,-515.0135837413833,5,short
2023-08-08 10:25:00,2023-08-08 11:50:00,win,1277.2336876786308,5,short
2023-08-08 11:50:00,2023-08-08 12:05:00,win,1954.1675421483046,6,short
2023-08-08 12:20:00,2023-08-08 12:35:00,loss,-1006.3962842063769,7,short
2023-08-08 12:35:00,2023-08-08 14:40:00,loss,-991.3003399432813,7,short
2023-08-08 14:50:00,2023-08-13 22:00:00,win,1301.9077797921761,5,short
2023-08-16 08:00:00,2023-08-16 08:30:00,loss,-796.7675612328119,6,short
2023-08-16 11:00:00,2023-08-16 11:40:00,win,1968.0158762450449,6,short
2023-08-16 11:40:00,2023-08-16 12:20:00,win,1351.3709016882644,5,short
2023-08-16 12:20:00,2023-08-16 12:30:00,loss,-827.0389918332178,6,short
2023-08-16 12:30:00,2023-08-16 13:15:00,win,2553.4828872850594,7,short
2023-08-16 13:15:00,2023-08-16 13:35:00,loss,-847.7563185786398,6,short
2023-08-16 15:05:00,2023-08-16 17:00:00,win,1395.9720712594935,5,short
2023-08-16 17:00:00,2023-08-16 18:50:00,win,2669.796586283782,7,short
2023-08-16 18:50:00,2023-08-18 00:00:00,win,2215.931166615539,6,short
2023-08-22 08:05:00,2023-08-22 08:15:00,loss,-912.963640645602,6,long
2023-08-22 09:15:00,2023-08-22 10:20:00,win,2255.020192394637,6,long
2023-08-22 10:20:00,2023-08-22 10:25:00,loss,-929.0683192665906,6,long
2023-08-22 10:25:00,2023-08-22 12:20:00,loss,-917.9194994353915,6,long
2023-08-22 12:45:00,2023-08-22 13:30:00,win,1511.5074424036118,5,short
2023-08-22 13:30:00,2023-08-22 15:05:00,loss,-925.0425547510101,6,short
2023-08-22 18:10:00,2023-08-22 23:45:00,loss,-609.2946960626655,5,short
2023-08-23 08:00:00,2023-08-23 09:45:00,loss,-604.4203384941641,5,long
2023-08-23 10:25:00,2023-08-23 10:50:00,loss,-599.5849757862107,5,short
2023-08-23 12:00:00,2023-08-23 12:10:00,loss,-892.1824439698814,6,long
2023-08-23 12:10:00,2023-08-23 12:30:00,win,2203.6906366056073,6,long
2023-08-23 12:30:00,2023-08-23 12:55:00,loss,-907.9205422815102,6,long
2023-08-23 13:05:00,2023-08-23 13:25:00,win,1495.0424929568867,5,long
2023-08-23 13:35:00,2023-08-23 13:45:00,win,2287.4150142240364,6,long
2023-08-23 14:30:00,2023-08-24 12:35:00,loss,-628.2766572402021,5,long
2023-08-24 12:40:00,2023-08-24 12:55:00,loss,-623.2504439822804,5,short
2023-08-24 12:55:00,2023-08-24 14:00:00,loss,-927.3966606456332,6,short
